./data/original/LC-QuAD-data/train-data.json	'Which political party got elected in First Legislative Assembly of Uttar Pradesh ?' is a duplicate; found in paths: 	         ./data/original/LC-QuAD-data/train-data.json and 	        ./data/original/LC-QuAD-data/train-data.json	Instance found in newer file ./data/original/LC-QuAD-data/train-data.json will be kept.		
./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'When was the Battle of Gettysburg?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'List all the musicals with music by Elton John.' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/5/data/qald-5_train.xml	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'How high is the lighthouse in Colombo?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who was the wife of U.S. president Lincoln?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who is the host of the BBC Wildlife Specials?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'How much did Pulp Fiction cost?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'In what city is the Heineken brewery?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'When did Operation Overlord commence?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'In which city does the Chile Route 68 end?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who developed Slack?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who was married to president Chirac?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'What did Bruce Carver die from?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who painted The Storm on the Sea of Galilee?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Which cities does the Weser flow through?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'How many seats does the home stadium of FC Porto have?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who is the daughter of Robert Kennedy married to?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Which books by Kerouac were published by Viking Press?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'How tall is Amazon Eve?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Which museum exhibits The Scream by Munch?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who wrote the book Les Piliers de la terre?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/3/data/dbpedia-train-answers.xml	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Is James Bond married?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who discovered Ceres?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Which river does the Brooklyn Bridge cross?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who was called Frank The Tank?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'What is the largest country in the world?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who is the mayor of Paris?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who is the coach of Ankara's ice hockey team?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-test-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Who is the mayor of the capital of French Polynesia?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/6/data/qald-6-train-multilingual.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		

./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json	'Which awards did Douglas Hofstadter win?' is a duplicate; found in paths: 	         ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json and 	        ./data/original/QALD-master/7/data/qald-7-test-en-wikidata.json	Instance found in newer file ./data/original/QALD-master/7/data/qald-7-train-multilingual-extended-json.json will be kept.		
